Code,Single Module Frame,Finish,Module Size,Mount,System,A/V,Keypad,Proximity,Info Module,Hearing Module,Digital Display,moduli aggiuntivi,Buttons,Divided,Mounting,Flush Rainshield,Frame,Electronics Module 1,Front Piece 1,Electronics Module 2,Front Piece 2,Electronics Module 3,Front Piece 3,Electronics Module 4,Front Piece 4,CI,
MTM4S/X1ADKPHM/DIGI1,X1 Audio - Digital Keypad Call + 1 button,Standard,4,Surface mount,X1,Audio,Digital Keypad,Proximity,,Hearing Module,,"Digital Keypad,Proximity,Hearing Module,",DIGI1,,MTMSP4M,,MTMTP4M,MTMA/01,MTMFA1P,MTMKB,MTMFKB,MTMRFID,MTMFRFID,MTMBFVS,MTMFBF,10,MTM X1 Audio Surface mount with DIGI1 button; inc: Digital Keypad / Proximity /  / Hearing Module / 
MTM4S/X1ADKIMHM/DIGI1,X1 Audio - Digital Keypad Call + 1 button,Standard,4,Surface mount,X1,Audio,Digital Keypad,,Info Module,Hearing Module,,"Digital Keypad,Info Module,Hearing Module,",DIGI1,,MTMSP4M,,MTMTP4M,MTMA/01,MTMFA1P,MTMKB,MTMFKB,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM X1 Audio Surface mount with DIGI1 button; inc: Digital Keypad /  / Info Module / Hearing Module / 
MTM4S/X1ADKPIM/DIGI2D,X1 Audio - Digital Keypad Call + 2 button,Standard,4,Surface mount,X1,Audio,Digital Keypad,Proximity,Info Module,,,"Digital Keypad,Proximity,Info Module,",DIGI2,D,MTMSP4M,,MTMTP4M,MTMA/01,MTMFA2P,MTMKB,MTMFKB,MTMRFID,MTMFRFID,MTMMI,MTMFMI,10,MTM X1 Audio Surface mount with DIGI2 divided button; inc: Digital Keypad / Proximity / Info Module /  / 
MTM4S/X1ADKPHM/DIGI2D,X1 Audio - Digital Keypad Call + 2 button,Standard,4,Surface mount,X1,Audio,Digital Keypad,Proximity,,Hearing Module,,"Digital Keypad,Proximity,Hearing Module,",DIGI2,D,MTMSP4M,,MTMTP4M,MTMA/01,MTMFA2P,MTMKB,MTMFKB,MTMRFID,MTMFRFID,MTMBFVS,MTMFBF,10,MTM X1 Audio Surface mount with DIGI2 divided button; inc: Digital Keypad / Proximity /  / Hearing Module / 
MTM4S/X1ADKIMHM/DIGI2D,X1 Audio - Digital Keypad Call + 2 button,Standard,4,Surface mount,X1,Audio,Digital Keypad,,Info Module,Hearing Module,,"Digital Keypad,Info Module,Hearing Module,",DIGI2,D,MTMSP4M,,MTMTP4M,MTMA/01,MTMFA2P,MTMKB,MTMFKB,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM X1 Audio Surface mount with DIGI2 divided button; inc: Digital Keypad /  / Info Module / Hearing Module / 
MTM4S/XIPAKPIM/1,XIP Audio - 1 button,Standard,4,Surface mount,XIP,Audio,Keypad,Proximity,Info Module,,,"Keypad,Proximity,Info Module,",1,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTMNA,MTMFNA,MTMRFID,MTMFRFID,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 1 button; inc: Keypad / Proximity / Info Module /  / 
MTM4S/XIPAKPHM/1,XIP Audio - 1 button,Standard,4,Surface mount,XIP,Audio,Keypad,Proximity,,Hearing Module,,"Keypad,Proximity,Hearing Module,",1,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTMNA,MTMFNA,MTMRFID,MTMFRFID,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 1 button; inc: Keypad / Proximity /  / Hearing Module / 
MTM4S/XIPAKIMHM/1,XIP Audio - 1 button,Standard,4,Surface mount,XIP,Audio,Keypad,,Info Module,Hearing Module,,"Keypad,Info Module,Hearing Module,",1,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTMNA,MTMFNA,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 1 button; inc: Keypad /  / Info Module / Hearing Module / 
MTM4S/XIPAPIMHM/1,XIP Audio - 1 button,Standard,4,Surface mount,XIP,Audio,,Proximity,Info Module,Hearing Module,,"Proximity,Info Module,Hearing Module,",1,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTMRFID,MTMFRFID,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 1 button; inc:  / Proximity / Info Module / Hearing Module / 
MTM4S/XIPAKPIM/2D,XIP Audio - 2 button divided,Standard,4,Surface mount,XIP,Audio,Keypad,Proximity,Info Module,,,"Keypad,Proximity,Info Module,",2,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA2P,MTMNA,MTMFNA,MTMRFID,MTMFRFID,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 2 divided button; inc: Keypad / Proximity / Info Module /  / 
MTM4S/XIPAKPHM/2D,XIP Audio - 2 button divided,Standard,4,Surface mount,XIP,Audio,Keypad,Proximity,,Hearing Module,,"Keypad,Proximity,Hearing Module,",2,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA2P,MTMNA,MTMFNA,MTMRFID,MTMFRFID,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 2 divided button; inc: Keypad / Proximity /  / Hearing Module / 
MTM4S/XIPAKIMHM/2D,XIP Audio - 2 button divided,Standard,4,Surface mount,XIP,Audio,Keypad,,Info Module,Hearing Module,,"Keypad,Info Module,Hearing Module,",2,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA2P,MTMNA,MTMFNA,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 2 divided button; inc: Keypad /  / Info Module / Hearing Module / 
MTM4S/XIPAPIMHM/2D,XIP Audio - 2 button divided,Standard,4,Surface mount,XIP,Audio,,Proximity,Info Module,Hearing Module,,"Proximity,Info Module,Hearing Module,",2,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA2P,MTMRFID,MTMFRFID,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 2 divided button; inc:  / Proximity / Info Module / Hearing Module / 
MTM4S/XIPAKP/2,XIP Audio - 2 button ,Standard,4,Surface mount,XIP,Audio,Keypad,Proximity,,,,"Keypad,Proximity,",2,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTMNA,MTMFNA,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 2 button; inc: Keypad / Proximity /  /  / 
MTM4S/XIPAKIM/2,XIP Audio - 2 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,Info Module,,,"Keypad,Info Module,",2,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTMNA,MTMFNA,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 2 button; inc: Keypad /  / Info Module /  / 
MTM4S/XIPAKHM/2,XIP Audio - 2 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,,Hearing Module,,"Keypad,Hearing Module,",2,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTMNA,MTMFNA,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 2 button; inc: Keypad /  /  / Hearing Module / 
MTM4S/XIPAPIM/2,XIP Audio - 2 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,Info Module,,,"Proximity,Info Module,",2,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTMRFID,MTMFRFID,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 2 button; inc:  / Proximity / Info Module /  / 
MTM4S/XIPAPHM/2,XIP Audio - 2 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,,Hearing Module,,"Proximity,Hearing Module,",2,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTMRFID,MTMFRFID,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 2 button; inc:  / Proximity /  / Hearing Module / 
MTM4S/XIPAIMHM/2,XIP Audio - 2 button ,Standard,4,Surface mount,XIP,Audio,,,Info Module,Hearing Module,,"Info Module,Hearing Module,",2,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 2 button; inc:  /  / Info Module / Hearing Module / 
MTM4S/XIPAKP/3,XIP Audio - 3 button ,Standard,4,Surface mount,XIP,Audio,Keypad,Proximity,,,,"Keypad,Proximity,",3,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTMNA,MTMFNA,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 3 button; inc: Keypad / Proximity /  /  / 
MTM4S/XIPAKIM/3,XIP Audio - 3 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,Info Module,,,"Keypad,Info Module,",3,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTMNA,MTMFNA,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 3 button; inc: Keypad /  / Info Module /  / 
MTM4S/XIPAKHM/3,XIP Audio - 3 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,,Hearing Module,,"Keypad,Hearing Module,",3,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTMNA,MTMFNA,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 3 button; inc: Keypad /  /  / Hearing Module / 
MTM4S/XIPAPIM/3,XIP Audio - 3 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,Info Module,,,"Proximity,Info Module,",3,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTMRFID,MTMFRFID,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 3 button; inc:  / Proximity / Info Module /  / 
MTM4S/XIPAPHM/3,XIP Audio - 3 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,,Hearing Module,,"Proximity,Hearing Module,",3,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTMRFID,MTMFRFID,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 3 button; inc:  / Proximity /  / Hearing Module / 
MTM4S/XIPAIMHM/3,XIP Audio - 3 button ,Standard,4,Surface mount,XIP,Audio,,,Info Module,Hearing Module,,"Info Module,Hearing Module,",3,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 3 button; inc:  /  / Info Module / Hearing Module / 
MTM4S/XIPAKP/4,XIP Audio - 4 button ,Standard,4,Surface mount,XIP,Audio,Keypad,Proximity,,,,"Keypad,Proximity,",4,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTMNA,MTMFNA,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 4 button; inc: Keypad / Proximity /  /  / 
MTM4S/XIPAKIM/4,XIP Audio - 4 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,Info Module,,,"Keypad,Info Module,",4,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTMNA,MTMFNA,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 4 button; inc: Keypad /  / Info Module /  / 
MTM4S/XIPAKHM/4,XIP Audio - 4 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,,Hearing Module,,"Keypad,Hearing Module,",4,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTMNA,MTMFNA,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 4 button; inc: Keypad /  /  / Hearing Module / 
MTM4S/XIPAPIM/4,XIP Audio - 4 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,Info Module,,,"Proximity,Info Module,",4,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTMRFID,MTMFRFID,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 4 button; inc:  / Proximity / Info Module /  / 
MTM4S/XIPAPHM/4,XIP Audio - 4 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,,Hearing Module,,"Proximity,Hearing Module,",4,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTMRFID,MTMFRFID,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 4 button; inc:  / Proximity /  / Hearing Module / 
MTM4S/XIPAIMHM/4,XIP Audio - 4 button ,Standard,4,Surface mount,XIP,Audio,,,Info Module,Hearing Module,,"Info Module,Hearing Module,",4,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 4 button; inc:  /  / Info Module / Hearing Module / 
MTM4S/XIPAKP/5,XIP Audio - 5 button ,Standard,4,Surface mount,XIP,Audio,Keypad,Proximity,,,,"Keypad,Proximity,",5,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTMNA,MTMFNA,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 5 button; inc: Keypad / Proximity /  /  / 
MTM4S/XIPAKIM/5,XIP Audio - 5 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,Info Module,,,"Keypad,Info Module,",5,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTMNA,MTMFNA,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 5 button; inc: Keypad /  / Info Module /  / 
MTM4S/XIPAKHM/5,XIP Audio - 5 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,,Hearing Module,,"Keypad,Hearing Module,",5,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTMNA,MTMFNA,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 5 button; inc: Keypad /  /  / Hearing Module / 
MTM4S/XIPAPIM/5,XIP Audio - 5 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,Info Module,,,"Proximity,Info Module,",5,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTMRFID,MTMFRFID,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 5 button; inc:  / Proximity / Info Module /  / 
MTM4S/XIPAPHM/5,XIP Audio - 5 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,,Hearing Module,,"Proximity,Hearing Module,",5,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTMRFID,MTMFRFID,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 5 button; inc:  / Proximity /  / Hearing Module / 
MTM4S/XIPAIMHM/5,XIP Audio - 5 button ,Standard,4,Surface mount,XIP,Audio,,,Info Module,Hearing Module,,"Info Module,Hearing Module,",5,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 5 button; inc:  /  / Info Module / Hearing Module / 
MTM4S/XIPAK/6,XIP Audio - 6 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,,,,"Keypad,",6,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTM8C,MTMF4P,MTMNA,MTMFNA,10,MTM XIP Audio Surface mount with 6 button; inc: Keypad /  /  /  / 
MTM4S/XIPAP/6,XIP Audio - 6 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,,,,"Proximity,",6,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTM8C,MTMF4P,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 6 button; inc:  / Proximity /  /  / 
MTM4S/XIPAIM/6,XIP Audio - 6 button ,Standard,4,Surface mount,XIP,Audio,,,Info Module,,,"Info Module,",6,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTM8C,MTMF4P,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 6 button; inc:  /  / Info Module /  / 
MTM4S/XIPAHM/6,XIP Audio - 6 button ,Standard,4,Surface mount,XIP,Audio,,,,Hearing Module,,"Hearing Module,",6,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTM8C,MTMF4P,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 6 button; inc:  /  /  / Hearing Module / 
MTM4S/XIPAK/7,XIP Audio - 7 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,,,,"Keypad,",7,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTM8C,MTMF4P,MTMNA,MTMFNA,10,MTM XIP Audio Surface mount with 7 button; inc: Keypad /  /  /  / 
MTM4S/XIPAP/7,XIP Audio - 7 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,,,,"Proximity,",7,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTM8C,MTMF4P,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 7 button; inc:  / Proximity /  /  / 
MTM4S/XIPAIM/7,XIP Audio - 7 button ,Standard,4,Surface mount,XIP,Audio,,,Info Module,,,"Info Module,",7,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTM8C,MTMF4P,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 7 button; inc:  /  / Info Module /  / 
MTM4S/XIPAHM/7,XIP Audio - 7 button ,Standard,4,Surface mount,XIP,Audio,,,,Hearing Module,,"Hearing Module,",7,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTM8C,MTMF4P,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 7 button; inc:  /  /  / Hearing Module / 
MTM4S/XIPAKP/8D,XIP Audio - 8 button divided ,Standard,4,Surface mount,XIP,Audio,Keypad,Proximity,,,,"Keypad,Proximity,",8,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF8P,MTMNA,MTMFNA,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 8 divided button; inc: Keypad / Proximity /  /  / 
MTM4S/XIPAKIM/8D,XIP Audio - 8 button divided ,Standard,4,Surface mount,XIP,Audio,Keypad,,Info Module,,,"Keypad,Info Module,",8,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF8P,MTMNA,MTMFNA,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 8 divided button; inc: Keypad /  / Info Module /  / 
MTM4S/XIPAKHM/8D,XIP Audio - 8 button divided ,Standard,4,Surface mount,XIP,Audio,Keypad,,,Hearing Module,,"Keypad,Hearing Module,",8,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF8P,MTMNA,MTMFNA,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 8 divided button; inc: Keypad /  /  / Hearing Module / 
MTM4S/XIPAPIM/8D,XIP Audio - 8 button divided ,Standard,4,Surface mount,XIP,Audio,,Proximity,Info Module,,,"Proximity,Info Module,",8,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF8P,MTMRFID,MTMFRFID,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 8 divided button; inc:  / Proximity / Info Module /  / 
MTM4S/XIPAPHM/8D,XIP Audio - 8 button divided ,Standard,4,Surface mount,XIP,Audio,,Proximity,,Hearing Module,,"Proximity,Hearing Module,",8,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF8P,MTMRFID,MTMFRFID,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 8 divided button; inc:  / Proximity /  / Hearing Module / 
MTM4S/XIPAIMHM/8D,XIP Audio - 8 button divided ,Standard,4,Surface mount,XIP,Audio,,,Info Module,Hearing Module,,"Info Module,Hearing Module,",8,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF8P,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 8 divided button; inc:  /  / Info Module / Hearing Module / 
MTM4S/XIPAK/8,XIP Audio - 8 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,,,,"Keypad,",8,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTM8C,MTMF4P,MTMNA,MTMFNA,10,MTM XIP Audio Surface mount with 8 button; inc: Keypad /  /  /  / 
MTM4S/XIPAP/8,XIP Audio - 8 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,,,,"Proximity,",8,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTM8C,MTMF4P,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 8 button; inc:  / Proximity /  /  / 
MTM4S/XIPAIM/8,XIP Audio - 8 button ,Standard,4,Surface mount,XIP,Audio,,,Info Module,,,"Info Module,",8,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTM8C,MTMF4P,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 8 button; inc:  /  / Info Module /  / 
MTM4S/XIPAHM/8,XIP Audio - 8 button ,Standard,4,Surface mount,XIP,Audio,,,,Hearing Module,,"Hearing Module,",8,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTM8C,MTMF4P,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 8 button; inc:  /  /  / Hearing Module / 
MTM4S/XIPAK/9,XIP Audio - 9 button ,Standard,4,Surface mount,XIP,Audio,Keypad,,,,,"Keypad,",9,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTM8C,MTMF4P,MTMNA,MTMFNA,10,MTM XIP Audio Surface mount with 9 button; inc: Keypad /  /  /  / 
MTM4S/XIPAP/9,XIP Audio - 9 button ,Standard,4,Surface mount,XIP,Audio,,Proximity,,,,"Proximity,",9,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTM8C,MTMF4P,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 9 button; inc:  / Proximity /  /  / 
MTM4S/XIPAIM/9,XIP Audio - 9 button ,Standard,4,Surface mount,XIP,Audio,,,Info Module,,,"Info Module,",9,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTM8C,MTMF4P,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 9 button; inc:  /  / Info Module /  / 
MTM4S/XIPAHM/9,XIP Audio - 9 button ,Standard,4,Surface mount,XIP,Audio,,,,Hearing Module,,"Hearing Module,",9,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTM8C,MTMF4P,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 9 button; inc:  /  /  / Hearing Module / 
MTM4S/XIPAKP/10D,XIP Audio - 10 button divided ,Standard,4,Surface mount,XIP,Audio,Keypad,Proximity,,,,"Keypad,Proximity,",10,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA2P,MTM8C,MTMF8P,MTMNA,MTMFNA,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 10 divided button; inc: Keypad / Proximity /  /  / 
MTM4S/XIPAKIM/10D,XIP Audio - 10 button divided ,Standard,4,Surface mount,XIP,Audio,Keypad,,Info Module,,,"Keypad,Info Module,",10,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA2P,MTM8C,MTMF8P,MTMNA,MTMFNA,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 10 divided button; inc: Keypad /  / Info Module /  / 
MTM4S/XIPAKHM/10D,XIP Audio - 10 button divided ,Standard,4,Surface mount,XIP,Audio,Keypad,,,Hearing Module,,"Keypad,Hearing Module,",10,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA2P,MTM8C,MTMF8P,MTMNA,MTMFNA,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 10 divided button; inc: Keypad /  /  / Hearing Module / 
MTM4S/XIPAPIM/10D,XIP Audio - 10 button divided ,Standard,4,Surface mount,XIP,Audio,,Proximity,Info Module,,,"Proximity,Info Module,",10,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA2P,MTM8C,MTMF8P,MTMRFID,MTMFRFID,MTMMI,MTMFMI,10,MTM XIP Audio Surface mount with 10 divided button; inc:  / Proximity / Info Module /  / 
MTM4S/XIPAPHM/10D,XIP Audio - 10 button divided ,Standard,4,Surface mount,XIP,Audio,,Proximity,,Hearing Module,,"Proximity,Hearing Module,",10,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA2P,MTM8C,MTMF8P,MTMRFID,MTMFRFID,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 10 divided button; inc:  / Proximity /  / Hearing Module / 
MTM4S/XIPAIMHM/10D,XIP Audio - 10 button divided ,Standard,4,Surface mount,XIP,Audio,,,Info Module,Hearing Module,,"Info Module,Hearing Module,",10,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA2P,MTM8C,MTMF8P,MTMMI,MTMFMI,MTMBFVS,MTMFBF,10,MTM XIP Audio Surface mount with 10 divided button; inc:  /  / Info Module / Hearing Module / 
MTM4S/XIPA/10,XIP Audio - 10 button ,Standard,4,Surface mount,XIP,Audio,,,,,,,10,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF2P,MTM8C,MTMF4P,MTM8C,MTMF4P,10,MTM XIP Audio Surface mount with 10 button  /  /  /  / 
MTM4S/XIPA/11,XIP Audio - 11 button ,Standard,4,Surface mount,XIP,Audio,,,,,,,11,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF3P,MTM8C,MTMF4P,MTM8C,MTMF4P,10,MTM XIP Audio Surface mount with 11 button  /  /  /  / 
MTM4S/XIPA/12,XIP Audio - 12 button ,Standard,4,Surface mount,XIP,Audio,,,,,,,12,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF4P,MTM8C,MTMF4P,MTM8C,MTMF4P,10,MTM XIP Audio Surface mount with 12 button  /  /  /  / 
MTM4S/XIPA/13,XIP Audio - 13 button ,Standard,4,Surface mount,XIP,Audio,,,,,,,13,,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA1P,MTM8C,MTMF4P,MTM8C,MTMF4P,MTM8C,MTMF4P,10,MTM XIP Audio Surface mount with 13 button  /  /  /  / 
MTM4S/XIPAK/16D,XIP Audio - 16 button divided,Standard,4,Surface mount,XIP,Audio,Keypad,,,,,"Keypad,",16,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF8P,MTM8C,MTMF8P,MTMNA,MTMFNA,10,MTM XIP Audio Surface mount with 16 divided button; inc: Keypad /  /  /  / 
MTM4S/XIPAP/16D,XIP Audio - 16 button divided,Standard,4,Surface mount,XIP,Audio,,Proximity,,,,"Proximity,",16,D,MTMSP4M,,MTMTP4M,MTMA/08,MTMFA0P,MTM8C,MTMF8P,MTM8C,MTMF8P,MTMRFID,MTMFRFID,10,MTM XIP Audio Surface mount with 16 divided button; inc:  / Proximity /  /  / 
